User_Id,NAV_Category,IDV_Category,Owned,Parking_Space,Anti_Theft,Commute,Locality,DL_Suspended,State,makeId,modelId,makeName,modelName,usage,year,Price,Liability Coverage,Comp,Collision,Car Rental,Umbrella,PIP,Med,Gap
3276,I,I,Yes,IN,No,Work,Rural,No,Colorado,20012,20991,Dodge,Dart,New,2016,14595.0, '25/50/15',Comprehensive Coverage,,Car Rental I,,,,
3277,I,I,Yes,IN,No,Leisure,Urban,No,Oregon,20030,21466,Mitsubishi,Mirage,New,2018,14610.0, '25/50/20',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
3284,I,I,Yes,OUT,No,Work,Urban,No,New Mexico,20030,21466,Mitsubishi,Mirage,New,2017,12580.0, '25/50/10',,,,,,,
3290,I,I,Yes,OUT,Yes,Leisure,Urban,No,Georgia,20030,21466,Mitsubishi,Mirage,New,2018,14610.0, '25/50/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
3291,I,I,Yes,OUT,Yes,Leisure,Rural,No,Delaware,20064,21073,Hyundai,Entourage,New,2019,13767.0, '15/30/5',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
3297,I,I,Yes,OUT,Yes,Leisure,Urban,No,Illinois,20064,30263,Hyundai,GenesisCoupe,New,2019,13767.0,'20/40/15[25]',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
3298,I,I,Yes,OUT,Yes,Work,Urban,No,Connecticut,20064,22317,Hyundai,XG350,New,2019,13767.0, '25/50/25[23]',,,,,Personal Injury Protection,Med Pay,
3310,I,I,Yes,OUT,No,Work,Rural,No,New Hampshire,20064,30263,Hyundai,GenesisCoupe,New,2019,13767.0,,,,,,,,
3311,I,I,Yes,OUT,No,Leisure,Rural,No,Massachusetts,20012,20991,Dodge,Dart,New,2016,14595.0, '20/40/5',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
3312,I,I,Yes,IN,No,Work,Urban,No,New York,20053,47275,Chevrolet,Spark,New,2019,14103.2314, '25/50/10',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
3315,I,I,Yes,OUT,No,Leisure,Urban,No,North Carolina,20053,47275,Chevrolet,Spark,New,2019,14103.2314, '30/60/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
3319,I,I,Yes,OUT,No,Work,Urban,No,South Dakota,20012,20991,Dodge,Dart,New,2016,14595.0, '25/50/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
3323,I,I,Yes,OUT,Yes,Leisure,Rural,No,Louisiana,20030,21466,Mitsubishi,Mirage,New,2017,12580.0, '15/30/25',Comprehensive Coverage,,Car Rental I,,,,
3324,I,I,Yes,IN,No,Leisure,Urban,No,Hawaii,20030,21466,Mitsubishi,Mirage,New,2017,12580.0,'20/40/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
3326,I,I,Yes,IN,No,Work,Urban,Yes,Vermont,20064,30263,Hyundai,GenesisCoupe,New,2019,13767.0, '25/50/10',,,,,,,
3331,I,I,Yes,IN,No,Leisure,Rural,No,Nevada,20030,21466,Mitsubishi,Mirage,New,2018,14610.0,'25/50/20[30]',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
3336,I,I,Yes,OUT,No,Work,Rural,No,Mississippi,20030,21466,Mitsubishi,Mirage,New,2017,12580.0, '25/50/25',,,,,Personal Injury Protection,Med Pay,
3339,I,I,Yes,IN,No,Leisure,Urban,No,Vermont,20064,30263,Hyundai,GenesisCoupe,New,2019,13767.0, '25/50/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
3344,I,I,Yes,OUT,No,Work,Urban,No,West Virginia,20064,22317,Hyundai,XG350,New,2019,13767.0,'20/40/10',,,,,Personal Injury Protection,Med Pay,
3352,I,I,Yes,IN,Yes,Work,Urban,No,Colorado,20064,22317,Hyundai,XG350,New,2019,13767.0, '25/50/15',,Collision Coverage,,,Personal Injury Protection,Med Pay,
3353,I,I,Yes,OUT,No,Work,Rural,No,North Carolina,20064,21073,Hyundai,Entourage,New,2019,13767.0, '30/60/25',,,,,Personal Injury Protection,Med Pay,
3359,I,I,Yes,IN,No,Leisure,Urban,No,Wyoming,20053,47275,Chevrolet,Spark,New,2019,14103.2314, '25/50/20',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
3377,I,I,Yes,IN,No,Work,Urban,No,New Mexico,20030,21466,Mitsubishi,Mirage,New,2018,14610.0, '25/50/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
3380,I,I,Yes,OUT,No,Leisure,Urban,No,Utah,20012,20991,Dodge,Dart,New,2016,14595.0,'25/65/15',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
3402,I,I,Yes,OUT,No,Work,Rural,No,Virginia,20064,21073,Hyundai,Entourage,New,2019,13767.0, '25/50/20',,,,,,,
3403,I,I,Yes,IN,No,Leisure,Rural,No,Wyoming,20030,21466,Mitsubishi,Mirage,New,2017,12580.0, '25/50/20',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
3404,I,I,Yes,IN,Yes,Work,Urban,No,Washington,20012,20991,Dodge,Dart,New,2016,14595.0, '25/50/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
3410,I,I,Yes,IN,Yes,Work,Urban,No,Kansas,20012,20991,Dodge,Dart,New,2016,14595.0, '25/50/10',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
3411,I,I,Yes,IN,No,Work,Urban,No,Pennsylvania,20064,21073,Hyundai,Entourage,New,2019,13767.0, '15/30/5',,,,,Personal Injury Protection,Med Pay,
3419,I,I,Yes,IN,Yes,Work,Rural,Yes,Georgia,20030,21466,Mitsubishi,Mirage,New,2017,12580.0, '25/50/25',,,,,Personal Injury Protection,Med Pay,
3420,I,I,False,IN,No,Leisure,Rural,No,Rhode Island,20030,21466,Mitsubishi,Mirage,New,2018,14610.0, '25/50/25',Comprehensive Coverage,,Car Rental I,,,,'Gap Insurance'
3421,I,I,Yes,OUT,No,Work,Urban,No,Utah,20030,21466,Mitsubishi,Mirage,New,2017,12580.0,'25/65/15',,,,,Personal Injury Protection,Med Pay,
3429,I,I,Yes,IN,No,Work,Rural,No,Delaware,20030,21466,Mitsubishi,Mirage,New,2018,14610.0, '15/30/5',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
3430,I,I,Yes,IN,No,Leisure,Rural,No,Hawaii,20064,21073,Hyundai,Entourage,New,2019,13767.0,'20/40/10',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
3435,I,I,Yes,IN,No,Leisure,Urban,No,Maine,20064,22317,Hyundai,XG350,New,2019,13767.0, '50/100/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
3437,I,I,Yes,IN,No,Leisure,Rural,Yes,Utah,20030,21466,Mitsubishi,Mirage,New,2017,12580.0,'25/65/15',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
3443,I,I,Yes,OUT,Yes,Work,Rural,No,Maine,20053,47275,Chevrolet,Spark,New,2019,14103.2314, '50/100/25',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
3445,I,I,Yes,IN,No,Leisure,Urban,No,Minnesota,20053,47275,Chevrolet,Spark,New,2019,14103.2314, '30/60/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
3448,I,I,Yes,OUT,No,Work,Rural,No,New Mexico,20030,21466,Mitsubishi,Mirage,New,2017,12580.0, '25/50/10',,,,,Personal Injury Protection,Med Pay,
3450,I,I,Yes,IN,No,Work,Rural,No,Arizona,20064,22317,Hyundai,XG350,New,2019,13767.0, '15/30/10',,,,,,,
3452,I,I,Yes,IN,Yes,Work,Rural,No,Alaska,20012,20991,Dodge,Dart,New,2016,14595.0, '50/100/25',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
3459,I,I,Yes,OUT,No,Work,Rural,No,Nevada,20064,22317,Hyundai,XG350,New,2019,13767.0,'25/50/20[30]',,,,,Personal Injury Protection,Med Pay,
3463,I,I,Yes,OUT,Yes,Leisure,Rural,No,West Virginia,20053,47275,Chevrolet,Spark,New,2019,14103.2314,'20/40/10',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
3464,I,I,Yes,OUT,No,Leisure,Rural,No,Rhode Island,20012,20991,Dodge,Dart,New,2016,14595.0, '25/50/25',Comprehensive Coverage,,Car Rental I,,,,
3472,I,I,Yes,IN,No,Leisure,Rural,No,Nebraska,20030,21466,Mitsubishi,Mirage,New,2017,12580.0, '25/50/25',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
3476,I,I,Yes,OUT,No,Leisure,Rural,No,Kansas,20030,21466,Mitsubishi,Mirage,New,2017,12580.0, '25/50/10',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
3485,I,I,Yes,IN,Yes,Leisure,Urban,No,North Dakota,20064,21073,Hyundai,Entourage,New,2019,13767.0, '25/50/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
3494,I,I,Yes,OUT,No,Leisure,Rural,No,Oklahoma,20030,21466,Mitsubishi,Mirage,New,2018,14610.0, '25/50/25',Comprehensive Coverage,,Car Rental I,,,,
3495,I,I,Yes,IN,Yes,Leisure,Rural,No,California,20030,21466,Mitsubishi,Mirage,New,2017,12580.0, '15/30/5',Comprehensive Coverage,,Car Rental I,,,,
3512,I,I,Yes,OUT,No,Leisure,Urban,No,Virginia,20030,21466,Mitsubishi,Mirage,New,2017,12580.0, '25/50/20',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
3513,I,I,Yes,OUT,No,Work,Rural,No,Oregon,20064,21073,Hyundai,Entourage,New,2019,13767.0, '25/50/20',,,,,Personal Injury Protection,Med Pay,
3519,I,I,Yes,OUT,No,Leisure,Rural,No,Georgia,20064,22317,Hyundai,XG350,New,2019,13767.0, '25/50/25',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
3521,I,I,Yes,IN,No,Work,Urban,No,Georgia,20053,47275,Chevrolet,Spark,New,2019,14103.2314, '25/50/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
3522,I,I,Yes,OUT,No,Leisure,Rural,No,New Mexico,20064,22317,Hyundai,XG350,New,2019,13767.0, '25/50/10',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
3528,I,I,Yes,IN,Yes,Work,Rural,No,Wyoming,20030,21466,Mitsubishi,Mirage,New,2018,14610.0, '25/50/20',Comprehensive Coverage,,Car Rental I,,,,
3531,I,I,Yes,OUT,No,Leisure,Rural,No,New Mexico,20030,21466,Mitsubishi,Mirage,New,2017,12580.0, '25/50/10',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
3543,I,I,Yes,IN,No,Work,Urban,No,Kansas,20064,21073,Hyundai,Entourage,New,2019,13767.0, '25/50/10',,,,,Personal Injury Protection,Med Pay,
3545,I,I,Yes,IN,Yes,Leisure,Urban,No,Wisconsin,20012,20991,Dodge,Dart,New,2016,14595.0, '25/50/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
3546,I,I,Yes,IN,No,Leisure,Urban,No,Alabama,20030,21466,Mitsubishi,Mirage,New,2017,12580.0, '25/50/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
3548,I,I,False,IN,No,Leisure,Urban,No,Hawaii,20064,22317,Hyundai,XG350,New,2019,13767.0,'20/40/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,'Gap Insurance'
3556,I,I,Yes,IN,No,Leisure,Urban,No,Montana,20053,47275,Chevrolet,Spark,New,2019,14103.2314, '25/50/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
3561,I,I,Yes,IN,No,Work,Rural,No,Rhode Island,20053,47275,Chevrolet,Spark,New,2019,14103.2314, '25/50/25',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
3564,I,I,Yes,OUT,No,Work,Urban,No,Texas,20012,20991,Dodge,Dart,New,2016,14595.0, '30/60/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
3568,I,I,Yes,IN,Yes,Work,Urban,No,Missouri,20064,21073,Hyundai,Entourage,New,2019,13767.0, '25/50/10',,Collision Coverage,,,,,
3570,I,I,Yes,IN,No,Leisure,Rural,No,Alabama,20064,22317,Hyundai,XG350,New,2019,13767.0, '25/50/25',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
3577,I,I,Yes,IN,No,Leisure,Urban,Yes,Iowa,20030,21466,Mitsubishi,Mirage,New,2017,12580.0, '20/40/15',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
3579,I,I,Yes,OUT,No,Leisure,Rural,No,Nevada,20012,20991,Dodge,Dart,New,2016,14595.0,'25/50/20[30]',Comprehensive Coverage,,Car Rental I,,,,
6072,I,I,Yes,OUT,No,Work,Rural,No,Iowa,20068,56687,Kia,SoulEV,Used,2016,14845.4167, '20/40/15',,,Car Rental I,,,,
6077,I,I,Yes,OUT,No,Work,Urban,No,Illinois,20012,20991,Dodge,Dart,Used,2013,8509.8333,'20/40/15[25]',,,,,Personal Injury Protection,Med Pay,
6084,I,I,Yes,IN,No,Leisure,Urban,No,South Carolina,20005,20406,BMW,320,Used,2014,14786.3333, '25/50/25',,,Car Rental I,,,,
6093,I,I,Yes,OUT,Yes,Leisure,Urban,No,Virginia,20088,22101,Toyota,Sienna,Used,2014,14995.0, '25/50/20',,,Car Rental I,,Personal Injury Protection,Med Pay,
6098,I,I,Yes,OUT,No,Work,Rural,No,Idaho,20008,22191,Chrysler,TownCountry,Used,2014,12342.0, '25/50/15[24]',,,,,,,
6100,I,I,Yes,OUT,Yes,Work,Rural,No,Georgia,20015,21050,Ford,0,Used,2014,14388.9286, '25/50/25',,,Car Rental I,,,,
6103,I,I,Yes,OUT,No,Work,Urban,No,Minnesota,20060,53260,FIAT,500e,Used,2015,10076.8276, '30/60/10',,,,,Personal Injury Protection,Med Pay,
6119,I,I,Yes,OUT,No,Work,Rural,Yes,Vermont,20068,56687,Kia,SoulEV,Used,2016,14845.4167, '25/50/10',,,Car Rental I,,Personal Injury Protection,Med Pay,
6121,I,I,Yes,IN,Yes,Work,Urban,No,Idaho,20006,46183,Buick,Verano,Used,2017,14320.6667, '25/50/15[24]',,,Car Rental I,,Personal Injury Protection,Med Pay,
6138,I,I,Yes,OUT,No,Leisure,Urban,No,Louisiana,20017,21128,Honda,Fit,Used,2015,13119.5, '15/30/25',,,Car Rental I,,Personal Injury Protection,Med Pay,
6140,I,I,Yes,IN,No,Leisure,Urban,No,Mississippi,20068,56687,Kia,SoulEV,Used,2016,14279.1818, '25/50/25',,,Car Rental I,,,,
6145,I,I,Yes,OUT,No,Leisure,Urban,No,Maryland,20030,21368,Mitsubishi,LancerSportback,Used,2013,9008.0, '30/60/15\xa0[28]',,,Car Rental I,,Personal Injury Protection,Med Pay,
6146,I,I,Yes,IN,No,Work,Rural,No,Nevada,20075,51887,MINI,Paceman,Used,2013,12616.7931,'25/50/20[30]',,,,,,,
6149,I,I,Yes,IN,No,Work,Urban,Yes,West Virginia,20068,40463,Kia,OptimaHybrid,Used,2013,10271.6923,'20/40/10',,,,,Personal Injury Protection,Med Pay,
6150,I,I,Yes,IN,No,Work,Rural,No,New York,20077,52109,Nissan,VersaNote,Used,2015,8498.4643, '25/50/10',,,,,Personal Injury Protection,Med Pay,
6154,I,I,Yes,OUT,No,Work,Rural,No,Arizona,20068,21828,Kia,Rio,Used,2018,11979.4118, '15/30/10',,,,,,,
6159,I,I,Yes,IN,No,Leisure,Rural,No,Arizona,20060,51868,FIAT,500L,Used,2016,12987.0, '15/30/10',,,Car Rental I,,Personal Injury Protection,Med Pay,
6160,I,I,Yes,OUT,No,Leisure,Urban,No,Florida,20089,21758,Volkswagen,Passat,Used,2015,11956.0,,,,Car Rental I,,Personal Injury Protection,Med Pay,
6161,I,I,Yes,OUT,No,Work,Rural,No,North Dakota,20053,30019417,Chevrolet,CruzeLimited,Used,2016,11784.6815, '25/50/25',,,,,Personal Injury Protection,Med Pay,
6164,I,I,Yes,OUT,No,Leisure,Rural,No,Utah,20005,20496,BMW,528,Used,2013,14482.0,'25/65/15',,,Car Rental I,,Personal Injury Protection,Med Pay,
6167,I,I,Yes,IN,No,Leisure,Rural,No,Maine,20015,57387,Ford,SedanPoliceInterceptor,Used,2014,8702.5, '50/100/25',,,Car Rental I,,,,
6168,I,I,Yes,IN,Yes,Work,Rural,No,Oregon,20041,21165,Subaru,Forester,Used,2015,14598.7083, '25/50/20',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
6173,I,I,Yes,IN,No,Leisure,Rural,No,Utah,20012,20663,Dodge,Avenger,Used,2013,8270.5217,'25/65/15',,,Car Rental I,,Personal Injury Protection,Med Pay,
6185,I,I,Yes,IN,Yes,Leisure,Urban,No,Arkansas,20053,42324,Chevrolet,Sonic,Used,2015,8995.0, '25/50/15',,,Car Rental I,,Personal Injury Protection,Med Pay,
6187,I,I,Yes,IN,No,Leisure,Rural,No,Missouri,20068,21828,Kia,Rio,Used,2015,11498.0, '25/50/10',,,Car Rental I,,,,
6188,I,I,Yes,IN,No,Work,Rural,No,Arkansas,20085,35969,Scion,iQ,Used,2014,9657.5, '25/50/15',,,,,Personal Injury Protection,Med Pay,
6190,I,I,Yes,OUT,No,Work,Rural,No,Kentucky,20053,42324,Chevrolet,Sonic,Used,2014,7821.8571, '25/50/25[27]',,,,,Personal Injury Protection,Med Pay,
6198,I,I,Yes,OUT,No,Work,Urban,No,Hawaii,20015,22164,Ford,Taurus,Used,2013,10622.8,'20/40/10',,,,,Personal Injury Protection,Med Pay,
6205,I,I,Yes,OUT,No,Leisure,Rural,No,Virginia,20075,51887,MINI,Paceman,Used,2014,12993.0645, '25/50/20',,,Car Rental I,,,,
6210,I,I,Yes,OUT,No,Leisure,Urban,No,Kansas,20053,47275,Chevrolet,Spark,Used,2017,10334.0, '25/50/10',,,Car Rental I,,Personal Injury Protection,Med Pay,
6216,I,I,False,OUT,Yes,Work,Rural,No,Alaska,20075,51005,MINI,Convertible,Used,2013,13697.5, '50/100/25',,,,,,,'Gap Insurance'
6221,I,I,Yes,IN,No,Work,Urban,No,Kansas,20021,21766,Jeep,Patriot,Used,2014,10291.8636, '25/50/10',,,,,Personal Injury Protection,Med Pay,
6231,I,I,Yes,IN,No,Work,Urban,No,Maine,20001,21831,Acura,RDX,Used,2013,14864.5, '50/100/25',,,Car Rental I,,Personal Injury Protection,Med Pay,
6244,I,I,Yes,OUT,No,Work,Urban,Yes,Kentucky,20053,47275,Chevrolet,Spark,Used,2013,6509.4,,,,,,Personal Injury Protection,Med Pay,
6250,I,I,Yes,OUT,No,Work,Rural,No,New Jersey,20015,48704,Ford,FocusST,Used,2013,14756.92, '0/0/5',,,Car Rental I,,Personal Injury Protection,Med Pay,
6252,I,I,Yes,IN,No,Work,Urban,No,North Carolina,20089,21758,Volkswagen,Passat,Used,2016,14415.3333, '30/60/25',,,Car Rental I,,Personal Injury Protection,Med Pay,
6258,I,I,Yes,OUT,No,Leisure,Rural,No,Louisiana,20077,52109,Nissan,VersaNote,Used,2018,13574.1667, '15/30/25',,,Car Rental I,,Personal Injury Protection,Med Pay,
6260,I,I,Yes,IN,No,Leisure,Rural,No,North Dakota,20068,21970,Kia,Sedona,Used,2014,10967.0, '25/50/25',,,Car Rental I,,Personal Injury Protection,Med Pay,
6261,I,I,Yes,IN,Yes,Work,Urban,No,Kansas,20044,22380,Volvo,XC90,Used,2013,13930.25, '25/50/10',,,,,Personal Injury Protection,Med Pay,
6264,I,I,Yes,OUT,No,Leisure,Rural,No,California,20008,20303,Chrysler,200,Used,2017,14488.5, '15/30/5',,,Car Rental I,,,,
6269,I,I,Yes,OUT,No,Work,Rural,No,California,20015,42464,Ford,FocusElectric,Used,2016,12707.88, '15/30/5',,,,,Personal Injury Protection,Med Pay,
6271,I,I,Yes,OUT,No,Leisure,Urban,No,New Hampshire,20077,35967,Nissan,Juke,Used,2014,11761.5862,,,,Car Rental I,,Personal Injury Protection,Med Pay,
6282,I,I,Yes,OUT,No,Work,Urban,No,Tennessee,20068,56687,Kia,SoulEV,Used,2016,14845.4167, '25/50/10',,,Car Rental I,,,,
6294,I,I,Yes,IN,Yes,Work,Urban,No,Nevada,20089,21242,Volkswagen,Golf,Used,2013,10981.2857,'25/50/20[30]',,,,,Personal Injury Protection,Med Pay,
6300,I,I,Yes,OUT,No,Work,Rural,No,New Hampshire,20077,52109,Nissan,VersaNote,Used,2017,10796.3492,,,,,,,,
6310,I,I,Yes,IN,No,Work,Rural,Yes,Nebraska,20042,21893,Suzuki,SX4,Used,2013,8510.5, '25/50/25',,,,,,,
6311,I,I,Yes,IN,No,Leisure,Urban,No,Louisiana,20077,56530,Nissan,RogueSelect,Used,2015,13515.2857, '15/30/25',,,Car Rental I,,Personal Injury Protection,Med Pay,
6315,I,I,Yes,OUT,No,Work,Rural,No,Missouri,20068,21828,Kia,Rio,Used,2014,8423.0, '25/50/10',,,,,,,
6319,I,I,Yes,IN,No,Leisure,Urban,No,Connecticut,20006,21878,Buick,Regal,Used,2015,14659.0, '25/50/25[23]',,,Car Rental I,,Personal Injury Protection,Med Pay,
6327,I,I,Yes,IN,Yes,Work,Rural,No,Georgia,20089,47568,Volkswagen,JettaHybrid,Used,2016,13808.4, '25/50/25',,,,,Personal Injury Protection,Med Pay,
6329,I,I,Yes,IN,Yes,Work,Rural,No,North Carolina,20064,20605,Hyundai,Accent,Used,2019,14886.5, '30/60/25',,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
6334,I,I,Yes,IN,No,Work,Urban,No,Wyoming,20021,21766,Jeep,Patriot,Used,2015,14943.0, '25/50/20',,,Car Rental I,,,,
6337,I,I,Yes,OUT,No,Work,Rural,No,Colorado,20089,21758,Volkswagen,Passat,Used,2013,11163.3125, '25/50/15',,,,,Personal Injury Protection,Med Pay,
6339,I,I,Yes,IN,No,Work,Urban,No,Kansas,20077,56530,Nissan,RogueSelect,Used,2014,12997.0, '25/50/10',,,,,Personal Injury Protection,Med Pay,
6344,I,I,Yes,IN,Yes,Work,Urban,No,Wyoming,20053,21291,Chevrolet,Impala,Used,2014,11956.0, '25/50/20',,Collision Coverage,,,,,
7453,I,I,Yes,IN,No,Leisure,Rural,No,Wyoming,20030,45843,Mitsubishi,iMiEV,Used,2016,10998.0, '25/50/20',,,Car Rental I,,,,
7455,I,I,Yes,OUT,No,Work,Urban,No,Massachusetts,20008,20303,Chrysler,200,Used,2016,13944.5, '20/40/5',,,,,Personal Injury Protection,Med Pay,
7467,I,I,Yes,OUT,No,Work,Urban,No,North Dakota,20060,43523,FIAT,500C,Used,2015,13430.7059, '25/50/25',,,,,Personal Injury Protection,Med Pay,
7469,I,I,Yes,OUT,No,Work,Urban,No,Texas,20073,20788,Mazda,CX9,Used,2015,14938.5, '30/60/25',,,Car Rental I,,Personal Injury Protection,Med Pay,
7476,I,I,Yes,OUT,Yes,Leisure,Rural,No,Mississippi,20089,47568,Volkswagen,JettaHybrid,Used,2013,8936.2727, '25/50/25',,,Car Rental I,,,,
7477,I,I,Yes,OUT,No,Leisure,Urban,No,West Virginia,20075,36083,MINI,Countryman,Used,2014,13147.9286,'20/40/10',,,Car Rental I,,,,
7479,I,I,Yes,IN,No,Work,Urban,No,New Jersey,20070,35964,Lexus,CT200h,Used,2013,14762.3, '0/0/5',,,Car Rental I,,Personal Injury Protection,Med Pay,
7482,I,I,Yes,OUT,No,Work,Urban,No,Maine,20041,21378,Subaru,Legacy,Used,2015,13060.5, '50/100/25',,,,,,,
7505,I,I,Yes,OUT,No,Leisure,Rural,No,Nevada,20053,49403,Chevrolet,CaptivaSport,Used,2013,9170.8889,'25/50/20[30]',,,Car Rental I,,,,
7514,I,I,Yes,OUT,No,Leisure,Rural,No,Massachusetts,20015,42464,Ford,FocusElectric,Used,2015,11362.1429, '20/40/5',,,Car Rental I,,Personal Injury Protection,Med Pay,
7525,I,I,Yes,OUT,No,Work,Rural,No,Utah,20077,52109,Nissan,VersaNote,Used,2018,12336.5,'25/65/15',,,,,Personal Injury Protection,Med Pay,
7528,I,I,Yes,IN,No,Work,Urban,No,Virginia,20015,42464,Ford,FocusElectric,Used,2015,11450.0, '25/50/20',,,,,,,
7538,I,I,Yes,OUT,No,Work,Rural,No,Minnesota,20017,20848,Honda,CivicHybrid,Used,2015,13199.5, '30/60/10',,,,,Personal Injury Protection,Med Pay,
7543,I,I,Yes,IN,No,Leisure,Urban,No,Arizona,20088,47567,Toyota,Priusc,Used,2013,10944.7333, '15/30/10',,,Car Rental I,,,,
7546,I,I,Yes,IN,No,Work,Urban,No,Louisiana,20060,43523,FIAT,500C,Used,2015,13430.7059, '15/30/25',,,,,,,
7547,I,I,Yes,OUT,Yes,Work,Rural,No,Connecticut,20089,27321,Volkswagen,CC,Used,2013,11788.4426, '25/50/25[23]',,,,,Personal Injury Protection,Med Pay,
7548,I,I,Yes,OUT,Yes,Work,Rural,No,New Jersey,20085,30003493,Scion,iM,Used,2016,13428.2416, '0/0/5',,,,,Personal Injury Protection,Med Pay,
7550,I,I,Yes,IN,Yes,Leisure,Rural,No,Mississippi,20077,52670,Nissan,0,Used,2014,7981.6667, '25/50/25',,,Car Rental I,,Personal Injury Protection,Med Pay,
7559,I,I,Yes,OUT,No,Leisure,Rural,No,New Mexico,20085,22341,Scion,xD,Used,2013,8099.6154, '25/50/10',,,Car Rental I,,Personal Injury Protection,Med Pay,
7585,I,I,Yes,IN,No,Leisure,Urban,No,Washington,20089,21242,Volkswagen,Golf,Used,2016,14115.7333, '25/50/10',,,Car Rental I,,,,
7587,I,I,Yes,IN,No,Leisure,Urban,No,Colorado,20041,21295,Subaru,Impreza,Used,2013,11392.75, '25/50/15',,,Car Rental I,,Personal Injury Protection,Med Pay,
7596,I,I,Yes,OUT,No,Work,Urban,No,Alabama,20088,22331,Toyota,Yaris,Used,2018,14900.0, '25/50/25',Comprehensive Coverage,,Car Rental I,,,,
7599,I,I,Yes,IN,No,Work,Urban,No,New Mexico,20030,21368,Mitsubishi,LancerSportback,Used,2013,9008.0, '25/50/10',,,,,,,
7606,I,I,Yes,IN,Yes,Work,Urban,No,North Dakota,20077,35968,Nissan,Leaf,Used,2014,9051.5, '25/50/25',,,,,Personal Injury Protection,Med Pay,
7607,I,I,Yes,IN,No,Leisure,Urban,No,Minnesota,20077,22274,Nissan,Versa,Used,2019,11496.0, '30/60/10',,,Car Rental I,,Personal Injury Protection,Med Pay,
